"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Childhood Cancers"	"Childhood Cancers Code"	Count	Population	Age-Adjusted Rate
	"Illinois"	"17"	"2001"	"2001"	"VI Renal tumors"	"60"	20	3603190	5.514
	"Illinois"	"17"	"2001"	"2001"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	19	3603190	5.249
	"Illinois"	"17"	"2001"	"2001"	"VIII Malignant bone tumors"	"80"	24	3603190	6.683
	"Illinois"	"17"	"2001"	"2001"	"IX Soft-tissue sarcomas"	"90"	41	3603190	11.391
	"Illinois"	"17"	"2001"	"2001"	"IX(a) Rhabdomyosarcomas"	"91"	19	3603190	5.304
	"Illinois"	"17"	"2001"	"2001"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	38	3603190	10.555
	"Illinois"	"17"	"2001"	"2001"	"X(c) Malignant gonadal germ cell tumors"	"103"	24	3603190	6.703
	"Illinois"	"17"	"2001"	"2001"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	57	3603190	15.915
	"Illinois"	"17"	"2001"	"2001"	"XI(b) Thyroid carcinomas"	"112"	17	3603190	4.752
	"Illinois"	"17"	"2001"	"2001"	"XI(f) Other and unspecified carcinomas"	"116"	22	3603190	6.145
	"Illinois"	"17"	"2002"	"2002"	"All Childhood Invasive Cancer Sites Combined"	"0"	584	3594189	162.543
	"Illinois"	"17"	"2002"	"2002"	"I Leukemia"	"10"	153	3594189	42.605
	"Illinois"	"17"	"2002"	"2002"	"I(a) Lymphoid leukemias"	"11"	115	3594189	32.051
	"Illinois"	"17"	"2002"	"2002"	"I(b) Acute myeloid leukemias"	"12"	24	3594189	6.649
	"Illinois"	"17"	"2002"	"2002"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	83	3594189	23.167
	"Illinois"	"17"	"2002"	"2002"	"II(a) Hodgkin lymphomas"	"21"	41	3594189	11.450
	"Illinois"	"17"	"2002"	"2002"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	27	3594189	7.536
	"Illinois"	"17"	"2002"	"2002"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	100	3594189	27.836
	"Illinois"	"17"	"2002"	"2002"	"III(b) Astrocytomas"	"32"	48	3594189	13.372
	"Illinois"	"17"	"2002"	"2002"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	24	3594189	6.664
	"Illinois"	"17"	"2002"	"2002"	"III(d) Other gliomas"	"34"	21	3594189	5.852
	"Illinois"	"17"	"2002"	"2002"	"IV Sympathetic nervous system tumors"	"40"	40	3594189	11.075
	"Illinois"	"17"	"2002"	"2002"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	40	3594189	11.075
	"Illinois"	"17"	"2002"	"2002"	"VI Renal tumors"	"60"	17	3594189	4.732
	"Illinois"	"17"	"2002"	"2002"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	17	3594189	4.732
	"Illinois"	"17"	"2002"	"2002"	"VIII Malignant bone tumors"	"80"	30	3594189	8.346
	"Illinois"	"17"	"2002"	"2002"	"VIII(a) Osteosarcomas"	"81"	20	3594189	5.549
	"Illinois"	"17"	"2002"	"2002"	"IX Soft-tissue sarcomas"	"90"	41	3594189	11.356
	"Illinois"	"17"	"2002"	"2002"	"IX(a) Rhabdomyosarcomas"	"91"	20	3594189	5.548
	"Illinois"	"17"	"2002"	"2002"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	39	3594189	10.897
	"Illinois"	"17"	"2002"	"2002"	"X(c) Malignant gonadal germ cell tumors"	"103"	26	3594189	7.273
	"Illinois"	"17"	"2002"	"2002"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	60	3594189	16.733
	"Illinois"	"17"	"2002"	"2002"	"XI(b) Thyroid carcinomas"	"112"	27	3594189	7.513
	"Illinois"	"17"	"2002"	"2002"	"XI(d) Malignant melanomas"	"114"	17	3594189	4.744
	"Illinois"	"17"	"2003"	"2003"	"All Childhood Invasive Cancer Sites Combined"	"0"	573	3581302	160.066
	"Illinois"	"17"	"2003"	"2003"	"I Leukemia"	"10"	164	3581302	45.928
	"Illinois"	"17"	"2003"	"2003"	"I(a) Lymphoid leukemias"	"11"	127	3581302	35.608
	"Illinois"	"17"	"2003"	"2003"	"I(b) Acute myeloid leukemias"	"12"	25	3581302	6.981
	"Illinois"	"17"	"2003"	"2003"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	85	3581302	23.766
	"Illinois"	"17"	"2003"	"2003"	"II(a) Hodgkin lymphomas"	"21"	43	3581302	12.002
	"Illinois"	"17"	"2003"	"2003"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	35	3581302	9.789
	"Illinois"	"17"	"2003"	"2003"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	74	3581302	20.768
	"Illinois"	"17"	"2003"	"2003"	"III(b) Astrocytomas"	"32"	38	3581302	10.657
	"Illinois"	"17"	"2003"	"2003"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	21	3581302	5.921
	"Illinois"	"17"	"2003"	"2003"	"IV Sympathetic nervous system tumors"	"40"	39	3581302	10.803
	"Illinois"	"17"	"2003"	"2003"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	38	3581302	10.523
	"Illinois"	"17"	"2003"	"2003"	"VI Renal tumors"	"60"	24	3581302	6.649
	"Illinois"	"17"	"2003"	"2003"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	22	3581302	6.087
	"Illinois"	"17"	"2003"	"2003"	"VIII Malignant bone tumors"	"80"	26	3581302	7.197
	"Illinois"	"17"	"2003"	"2003"	"VIII(a) Osteosarcomas"	"81"	19	3581302	5.250
	"Illinois"	"17"	"2003"	"2003"	"IX Soft-tissue sarcomas"	"90"	42	3581302	11.730
	"Illinois"	"17"	"2003"	"2003"	"IX(a) Rhabdomyosarcomas"	"91"	16	3581302	4.466
	"Illinois"	"17"	"2003"	"2003"	"IX(d) Other specified soft tissue sarcomas"	"94"	18	3581302	5.037
	"Illinois"	"17"	"2003"	"2003"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	46	3581302	12.854
	"Illinois"	"17"	"2003"	"2003"	"X(c) Malignant gonadal germ cell tumors"	"103"	31	3581302	8.667
	"Illinois"	"17"	"2003"	"2003"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	58	3581302	16.211
	"Illinois"	"17"	"2003"	"2003"	"XI(b) Thyroid carcinomas"	"112"	27	3581302	7.537
	"Illinois"	"17"	"2003"	"2003"	"XI(d) Malignant melanomas"	"114"	16	3581302	4.465
	"Illinois"	"17"	"2004"	"2004"	"All Childhood Invasive Cancer Sites Combined"	"0"	616	3571714	171.932
	"Illinois"	"17"	"2004"	"2004"	"I Leukemia"	"10"	190	3571714	53.067
	"Illinois"	"17"	"2004"	"2004"	"I(a) Lymphoid leukemias"	"11"	133	3571714	37.218
	"Illinois"	"17"	"2004"	"2004"	"I(b) Acute myeloid leukemias"	"12"	36	3571714	10.021
	"Illinois"	"17"	"2004"	"2004"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	80	3571714	22.259
	"Illinois"	"17"	"2004"	"2004"	"II(a) Hodgkin lymphomas"	"21"	44	3571714	12.219
	"Illinois"	"17"	"2004"	"2004"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	23	3571714	6.389
	"Illinois"	"17"	"2004"	"2004"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	106	3571714	29.881
	"Illinois"	"17"	"2004"	"2004"	"III(b) Astrocytomas"	"32"	45	3571714	12.672
	"Illinois"	"17"	"2004"	"2004"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	26	3571714	7.333
	"Illinois"	"17"	"2004"	"2004"	"IV Sympathetic nervous system tumors"	"40"	37	3571714	10.283
	"Illinois"	"17"	"2004"	"2004"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	37	3571714	10.283
	"Illinois"	"17"	"2004"	"2004"	"VI Renal tumors"	"60"	18	3571714	5.012
	"Illinois"	"17"	"2004"	"2004"	"VIII Malignant bone tumors"	"80"	31	3571714	8.593
	"Illinois"	"17"	"2004"	"2004"	"VIII(a) Osteosarcomas"	"81"	23	3571714	6.389
	"Illinois"	"17"	"2004"	"2004"	"IX Soft-tissue sarcomas"	"90"	42	3571714	11.720
	"Illinois"	"17"	"2004"	"2004"	"IX(d) Other specified soft tissue sarcomas"	"94"	22	3571714	6.157
	"Illinois"	"17"	"2004"	"2004"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	38	3571714	10.557
	"Illinois"	"17"	"2004"	"2004"	"X(c) Malignant gonadal germ cell tumors"	"103"	24	3571714	6.671
	"Illinois"	"17"	"2004"	"2004"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	55	3571714	15.312
	"Illinois"	"17"	"2004"	"2004"	"XI(b) Thyroid carcinomas"	"112"	34	3571714	9.456
	"Illinois"	"17"	"2005"	"2005"	"All Childhood Invasive Cancer Sites Combined"	"0"	615	3552913	172.289
	"Illinois"	"17"	"2005"	"2005"	"I Leukemia"	"10"	160	3552913	44.870
	"Illinois"	"17"	"2005"	"2005"	"I(a) Lymphoid leukemias"	"11"	121	3552913	33.979
	"Illinois"	"17"	"2005"	"2005"	"I(b) Acute myeloid leukemias"	"12"	26	3552913	7.281
	"Illinois"	"17"	"2005"	"2005"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	79	3552913	21.986
	"Illinois"	"17"	"2005"	"2005"	"II(a) Hodgkin lymphomas"	"21"	47	3552913	13.029
	"Illinois"	"17"	"2005"	"2005"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	20	3552913	5.581
	"Illinois"	"17"	"2005"	"2005"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	119	3552913	33.591
	"Illinois"	"17"	"2005"	"2005"	"III(b) Astrocytomas"	"32"	66	3552913	18.584
	"Illinois"	"17"	"2005"	"2005"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	19	3552913	5.389
	"Illinois"	"17"	"2005"	"2005"	"III(d) Other gliomas"	"34"	18	3552913	5.094
	"Illinois"	"17"	"2005"	"2005"	"IV Sympathetic nervous system tumors"	"40"	33	3552913	9.286
	"Illinois"	"17"	"2005"	"2005"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	32	3552913	9.011
	"Illinois"	"17"	"2005"	"2005"	"VI Renal tumors"	"60"	22	3552913	6.204
	"Illinois"	"17"	"2005"	"2005"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	21	3552913	5.907
	"Illinois"	"17"	"2005"	"2005"	"VIII Malignant bone tumors"	"80"	36	3552913	10.071
	"Illinois"	"17"	"2005"	"2005"	"VIII(a) Osteosarcomas"	"81"	23	3552913	6.425
	"Illinois"	"17"	"2005"	"2005"	"IX Soft-tissue sarcomas"	"90"	43	3552913	12.076
	"Illinois"	"17"	"2005"	"2005"	"IX(d) Other specified soft tissue sarcomas"	"94"	20	3552913	5.551
	"Illinois"	"17"	"2005"	"2005"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	43	3552913	11.948
	"Illinois"	"17"	"2005"	"2005"	"X(c) Malignant gonadal germ cell tumors"	"103"	26	3552913	7.195
	"Illinois"	"17"	"2005"	"2005"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	62	3552913	17.211
	"Illinois"	"17"	"2005"	"2005"	"XI(b) Thyroid carcinomas"	"112"	27	3552913	7.503
	"Illinois"	"17"	"2005"	"2005"	"XI(d) Malignant melanomas"	"114"	18	3552913	5.003
	"Illinois"	"17"	"2006"	"2006"	"All Childhood Invasive Cancer Sites Combined"	"0"	594	3537020	167.088
	"Illinois"	"17"	"2006"	"2006"	"I Leukemia"	"10"	163	3537020	46.286
	"Illinois"	"17"	"2006"	"2006"	"I(a) Lymphoid leukemias"	"11"	128	3537020	36.433
	"Illinois"	"17"	"2006"	"2006"	"I(b) Acute myeloid leukemias"	"12"	23	3537020	6.525
	"Illinois"	"17"	"2006"	"2006"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	88	3537020	24.554
	"Illinois"	"17"	"2006"	"2006"	"II(a) Hodgkin lymphomas"	"21"	44	3537020	12.185
	"Illinois"	"17"	"2006"	"2006"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	31	3537020	8.706
	"Illinois"	"17"	"2006"	"2006"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	106	3537020	29.995
	"Illinois"	"17"	"2006"	"2006"	"III(b) Astrocytomas"	"32"	58	3537020	16.443
	"Illinois"	"17"	"2006"	"2006"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	23	3537020	6.471
	"Illinois"	"17"	"2006"	"2006"	"IV Sympathetic nervous system tumors"	"40"	19	3537020	5.426
	"Illinois"	"17"	"2006"	"2006"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	18	3537020	5.128
	"Illinois"	"17"	"2006"	"2006"	"VI Renal tumors"	"60"	23	3537020	6.498
	"Illinois"	"17"	"2006"	"2006"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	19	3537020	5.395
	"Illinois"	"17"	"2006"	"2006"	"VIII Malignant bone tumors"	"80"	30	3537020	8.373
	"Illinois"	"17"	"2006"	"2006"	"VIII(a) Osteosarcomas"	"81"	16	3537020	4.463
	"Illinois"	"17"	"2006"	"2006"	"IX Soft-tissue sarcomas"	"90"	35	3537020	9.804
	"Illinois"	"17"	"2006"	"2006"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	45	3537020	12.494
	"Illinois"	"17"	"2006"	"2006"	"X(c) Malignant gonadal germ cell tumors"	"103"	30	3537020	8.316
	"Illinois"	"17"	"2006"	"2006"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	69	3537020	19.136
	"Illinois"	"17"	"2006"	"2006"	"XI(b) Thyroid carcinomas"	"112"	35	3537020	9.731
	"Illinois"	"17"	"2006"	"2006"	"XI(d) Malignant melanomas"	"114"	19	3537020	5.229
	"Illinois"	"17"	"2007"	"2007"	"All Childhood Invasive Cancer Sites Combined"	"0"	629	3531290	176.806
	"Illinois"	"17"	"2007"	"2007"	"I Leukemia"	"10"	153	3531290	43.623
	"Illinois"	"17"	"2007"	"2007"	"I(a) Lymphoid leukemias"	"11"	109	3531290	31.199
	"Illinois"	"17"	"2007"	"2007"	"I(b) Acute myeloid leukemias"	"12"	31	3531290	8.768
	"Illinois"	"17"	"2007"	"2007"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	105	3531290	29.167
	"Illinois"	"17"	"2007"	"2007"	"II(a) Hodgkin lymphomas"	"21"	50	3531290	13.774
	"Illinois"	"17"	"2007"	"2007"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	41	3531290	11.422
	"Illinois"	"17"	"2007"	"2007"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	100	3531290	28.455
	"Illinois"	"17"	"2007"	"2007"	"III(b) Astrocytomas"	"32"	54	3531290	15.335
	"Illinois"	"17"	"2007"	"2007"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	24	3531290	6.828
	"Illinois"	"17"	"2007"	"2007"	"IV Sympathetic nervous system tumors"	"40"	27	3531290	7.630
	"Illinois"	"17"	"2007"	"2007"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	26	3531290	7.348
	"Illinois"	"17"	"2007"	"2007"	"VI Renal tumors"	"60"	18	3531290	5.129
	"Illinois"	"17"	"2007"	"2007"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	18	3531290	5.129
	"Illinois"	"17"	"2007"	"2007"	"VIII Malignant bone tumors"	"80"	35	3531290	9.738
	"Illinois"	"17"	"2007"	"2007"	"VIII(a) Osteosarcomas"	"81"	19	3531290	5.304
	"Illinois"	"17"	"2007"	"2007"	"IX Soft-tissue sarcomas"	"90"	56	3531290	15.832
	"Illinois"	"17"	"2007"	"2007"	"IX(a) Rhabdomyosarcomas"	"91"	21	3531290	6.004
	"Illinois"	"17"	"2007"	"2007"	"IX(d) Other specified soft tissue sarcomas"	"94"	21	3531290	5.903
	"Illinois"	"17"	"2007"	"2007"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	35	3531290	9.654
	"Illinois"	"17"	"2007"	"2007"	"X(c) Malignant gonadal germ cell tumors"	"103"	22	3531290	5.973
	"Illinois"	"17"	"2007"	"2007"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	76	3531290	20.784
	"Illinois"	"17"	"2007"	"2007"	"XI(b) Thyroid carcinomas"	"112"	34	3531290	9.303
	"Illinois"	"17"	"2007"	"2007"	"XI(d) Malignant melanomas"	"114"	25	3531290	6.819
	"Illinois"	"17"	"2008"	"2008"	"All Childhood Invasive Cancer Sites Combined"	"0"	631	3522622	177.589
	"Illinois"	"17"	"2008"	"2008"	"I Leukemia"	"10"	178	3522622	50.679
	"Illinois"	"17"	"2008"	"2008"	"I(a) Lymphoid leukemias"	"11"	132	3522622	37.632
	"Illinois"	"17"	"2008"	"2008"	"I(b) Acute myeloid leukemias"	"12"	28	3522622	7.947
	"Illinois"	"17"	"2008"	"2008"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	89	3522622	24.757
	"Illinois"	"17"	"2008"	"2008"	"II(a) Hodgkin lymphomas"	"21"	55	3522622	15.168
	"Illinois"	"17"	"2008"	"2008"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	29	3522622	8.180
	"Illinois"	"17"	"2008"	"2008"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	85	3522622	24.298
	"Illinois"	"17"	"2008"	"2008"	"III(b) Astrocytomas"	"32"	39	3522622	11.192
	"Illinois"	"17"	"2008"	"2008"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	19	3522622	5.420
	"Illinois"	"17"	"2008"	"2008"	"IV Sympathetic nervous system tumors"	"40"	24	3522622	6.838
	"Illinois"	"17"	"2008"	"2008"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	22	3522622	6.281
	"Illinois"	"17"	"2008"	"2008"	"VI Renal tumors"	"60"	23	3522622	6.548
	"Illinois"	"17"	"2008"	"2008"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	18	3522622	5.155
	"Illinois"	"17"	"2008"	"2008"	"VIII Malignant bone tumors"	"80"	24	3522622	6.738
	"Illinois"	"17"	"2008"	"2008"	"IX Soft-tissue sarcomas"	"90"	51	3522622	14.349
	"Illinois"	"17"	"2008"	"2008"	"IX(d) Other specified soft tissue sarcomas"	"94"	21	3522622	5.864
	"Illinois"	"17"	"2008"	"2008"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	57	3522622	15.684
	"Illinois"	"17"	"2008"	"2008"	"X(c) Malignant gonadal germ cell tumors"	"103"	39	3522622	10.687
	"Illinois"	"17"	"2008"	"2008"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	80	3522622	22.030
	"Illinois"	"17"	"2008"	"2008"	"XI(b) Thyroid carcinomas"	"112"	33	3522622	9.079
	"Illinois"	"17"	"2008"	"2008"	"XI(d) Malignant melanomas"	"114"	21	3522622	5.735
	"Illinois"	"17"	"2008"	"2008"	"XI(f) Other and unspecified carcinomas"	"116"	21	3522622	5.805
	"Illinois"	"17"	"2009"	"2009"	"All Childhood Invasive Cancer Sites Combined"	"0"	610	3509764	172.428
	"Illinois"	"17"	"2009"	"2009"	"I Leukemia"	"10"	163	3509764	46.526
	"Illinois"	"17"	"2009"	"2009"	"I(a) Lymphoid leukemias"	"11"	116	3509764	33.245
	"Illinois"	"17"	"2009"	"2009"	"I(b) Acute myeloid leukemias"	"12"	29	3509764	8.289
	"Illinois"	"17"	"2009"	"2009"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	82	3509764	22.890
	"Illinois"	"17"	"2009"	"2009"	"II(a) Hodgkin lymphomas"	"21"	43	3509764	11.872
	"Illinois"	"17"	"2009"	"2009"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	26	3509764	7.309
	"Illinois"	"17"	"2009"	"2009"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	91	3509764	26.107
	"Illinois"	"17"	"2009"	"2009"	"III(b) Astrocytomas"	"32"	38	3509764	10.901
	"Illinois"	"17"	"2009"	"2009"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	20	3509764	5.739
	"Illinois"	"17"	"2009"	"2009"	"III(d) Other gliomas"	"34"	21	3509764	6.083
	"Illinois"	"17"	"2009"	"2009"	"IV Sympathetic nervous system tumors"	"40"	25	3509764	7.207
	"Illinois"	"17"	"2009"	"2009"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	23	3509764	6.641
	"Illinois"	"17"	"2009"	"2009"	"V Retinoblastoma"	"50"	16	3509764	4.631
	"Illinois"	"17"	"2009"	"2009"	"VI Renal tumors"	"60"	31	3509764	8.840
	"Illinois"	"17"	"2009"	"2009"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	26	3509764	7.468
	"Illinois"	"17"	"2009"	"2009"	"VIII Malignant bone tumors"	"80"	31	3509764	8.691
	"Illinois"	"17"	"2009"	"2009"	"VIII(a) Osteosarcomas"	"81"	19	3509764	5.316
	"Illinois"	"17"	"2009"	"2009"	"IX Soft-tissue sarcomas"	"90"	44	3509764	12.475
	"Illinois"	"17"	"2009"	"2009"	"IX(a) Rhabdomyosarcomas"	"91"	18	3509764	5.168
	"Illinois"	"17"	"2009"	"2009"	"IX(d) Other specified soft tissue sarcomas"	"94"	22	3509764	6.167
	"Illinois"	"17"	"2009"	"2009"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	39	3509764	10.753
	"Illinois"	"17"	"2009"	"2009"	"X(c) Malignant gonadal germ cell tumors"	"103"	30	3509764	8.230
	"Illinois"	"17"	"2009"	"2009"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	78	3509764	21.451
	"Illinois"	"17"	"2009"	"2009"	"XI(b) Thyroid carcinomas"	"112"	45	3509764	12.349
	"Illinois"	"17"	"2009"	"2009"	"XI(f) Other and unspecified carcinomas"	"116"	18	3509764	4.964
	"Illinois"	"17"	"2010"	"2010"	"All Childhood Invasive Cancer Sites Combined"	"0"	637	3490249	181.456
	"Illinois"	"17"	"2010"	"2010"	"I Leukemia"	"10"	179	3490249	51.391
	"Illinois"	"17"	"2010"	"2010"	"I(a) Lymphoid leukemias"	"11"	124	3490249	35.889
	"Illinois"	"17"	"2010"	"2010"	"I(b) Acute myeloid leukemias"	"12"	34	3490249	9.531
	"Illinois"	"17"	"2010"	"2010"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	99	3490249	27.766
	"Illinois"	"17"	"2010"	"2010"	"II(a) Hodgkin lymphomas"	"21"	53	3490249	14.753
	"Illinois"	"17"	"2010"	"2010"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	31	3490249	8.704
	"Illinois"	"17"	"2010"	"2010"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	104	3490249	29.885
	"Illinois"	"17"	"2010"	"2010"	"III(b) Astrocytomas"	"32"	61	3490249	17.400
	"Illinois"	"17"	"2010"	"2010"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	19	3490249	5.487
	"Illinois"	"17"	"2010"	"2010"	"IV Sympathetic nervous system tumors"	"40"	39	3490249	11.327
	"Illinois"	"17"	"2010"	"2010"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	38	3490249	11.037
	"Illinois"	"17"	"2010"	"2010"	"VI Renal tumors"	"60"	20	3490249	5.778
	"Illinois"	"17"	"2010"	"2010"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	19	3490249	5.505
	"Illinois"	"17"	"2010"	"2010"	"VIII Malignant bone tumors"	"80"	29	3490249	8.228
	"Illinois"	"17"	"2010"	"2010"	"VIII(a) Osteosarcomas"	"81"	19	3490249	5.379
	"Illinois"	"17"	"2010"	"2010"	"IX Soft-tissue sarcomas"	"90"	44	3490249	12.574
	"Illinois"	"17"	"2010"	"2010"	"IX(a) Rhabdomyosarcomas"	"91"	17	3490249	4.949
	"Illinois"	"17"	"2010"	"2010"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	36	3490249	10.052
	"Illinois"	"17"	"2010"	"2010"	"X(c) Malignant gonadal germ cell tumors"	"103"	22	3490249	6.048
	"Illinois"	"17"	"2010"	"2010"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	71	3490249	19.838
	"Illinois"	"17"	"2010"	"2010"	"XI(b) Thyroid carcinomas"	"112"	38	3490249	10.643
	"Illinois"	"17"	"2010"	"2010"	"XI(f) Other and unspecified carcinomas"	"116"	17	3490249	4.740
	"Illinois"	"17"	"2011"	"2011"	"All Childhood Invasive Cancer Sites Combined"	"0"	637	3456390	183.365
	"Illinois"	"17"	"2011"	"2011"	"I Leukemia"	"10"	176	3456390	51.057
	"Illinois"	"17"	"2011"	"2011"	"I(a) Lymphoid leukemias"	"11"	129	3456390	37.563
	"Illinois"	"17"	"2011"	"2011"	"I(b) Acute myeloid leukemias"	"12"	26	3456390	7.460
	"Illinois"	"17"	"2011"	"2011"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	92	3456390	26.162
	"Illinois"	"17"	"2011"	"2011"	"II(a) Hodgkin lymphomas"	"21"	32	3456390	8.955
	"Illinois"	"17"	"2011"	"2011"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	32	3456390	9.107
	"Illinois"	"17"	"2011"	"2011"	"II(d) Miscellaneous lymphoreticular neoplasms"	"24"	19	3456390	5.523
	"Illinois"	"17"	"2011"	"2011"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	113	3456390	32.836
	"Illinois"	"17"	"2011"	"2011"	"III(b) Astrocytomas"	"32"	56	3456390	16.238
	"Illinois"	"17"	"2011"	"2011"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	27	3456390	7.850
	"Illinois"	"17"	"2011"	"2011"	"III(d) Other gliomas"	"34"	19	3456390	5.543
	"Illinois"	"17"	"2011"	"2011"	"IV Sympathetic nervous system tumors"	"40"	31	3456390	9.100
	"Illinois"	"17"	"2011"	"2011"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	30	3456390	8.810
	"Illinois"	"17"	"2011"	"2011"	"VI Renal tumors"	"60"	21	3456390	6.149
	"Illinois"	"17"	"2011"	"2011"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	19	3456390	5.595
	"Illinois"	"17"	"2011"	"2011"	"VIII Malignant bone tumors"	"80"	25	3456390	7.139
	"Illinois"	"17"	"2011"	"2011"	"IX Soft-tissue sarcomas"	"90"	42	3456390	12.121
	"Illinois"	"17"	"2011"	"2011"	"IX(a) Rhabdomyosarcomas"	"91"	16	3456390	4.611
	"Illinois"	"17"	"2011"	"2011"	"IX(d) Other specified soft tissue sarcomas"	"94"	18	3456390	5.180
	"Illinois"	"17"	"2011"	"2011"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	50	3456390	14.096
